address,version,entity
8344F3A42E2867DD7D11ACD8B9D428457A1E40A060CDBF68E172BD5CA216B64055C92BD13C8D8BBED8DC86EB689C2A5E,ETH2.0,Nanopool
88A02E8C5B3463584183CC51C80EBF34D3C9398D389D34B14531438E624358D46241809D46B221F188B8013FB6C82397,ETH2.0,Nanopool
8A43E2F734263624B4506B4775EEEDA018FAE9411D4A7321854C9099B5E3E79123C307FAC0F0345FF2ABA5766D994077,ETH2.0,Nanopool
8BC23A9B3F5C4743B5216B6DFD6107FB45F0BEBCB836214F1194A61C7051A7E6DC3504705850BC814BE2410550A96EFD,ETH2.0,Nanopool
8DB84687B677BBA38BAEB19C6298FE0B38076D0B43774E176CECF2E5EE59E6E968F77194DB11DEB7391E467C6F38314B,ETH2.0,Nanopool
8DC813B11603D3336773CB455E43D48531E0E82F9E0CB62D40A2FAF7767C529E61A5DF26746B22FF84296310E7DD0817,ETH2.0,Nanopool
8F6BE1494B7C9BD512C6617DDE993734ADFC95C540EA4F165E977056B04620DF9D6FBDFE39664273199B0FA89D3A9281,ETH2.0,Nanopool
906B7F961D3279EC00C1FA9D210D48A5583A6197C470526BC85C4FB5EC084B5C385DCB305585EC65E527479D28450D80,ETH2.0,Nanopool
91DFC595BCD6736E78920CCF4D6E8998FBB013E43BAA85AF1A5BC61859BFE7A6893F5ACE485E5DC398A80BC4033A53EF,ETH2.0,Nanopool
92E7D2587F36EF7EF4F04E2FE8DC6E011C5955E28719C67A6E6CEE8117F07BA2A91ABB3F1602C46929A34A925EC92CC9,ETH2.0,Nanopool
92E9BE0EEC87FA98B794E73444C89FDEAE34A6129EE8B1F774C528256D68F1B5818DACB4AB3364B23684533E610DD354,ETH2.0,Nanopool
94B7C3F1B71A0AC89F877CC1C21FFD8E8903B129356872CF3ABAFFCE8C564B22AAAFA5AA1E4335D8113E54D9771DA8BE,ETH2.0,Nanopool
97CED0553AC98867E7CAC1961227EE623252DFB5AE96DFB849E3AB35D2258A078BCAB069E34A48FB15234E37443C512C,ETH2.0,Nanopool
A0041B6C9A0A522F4A3A5AC0312BA58F5CA7EB3B33AE613387B76C56BD61C6FD9969C25BB9789544B4A750FB7E8F7654,ETH2.0,Nanopool
A1BCD17FDFA6693DF063EC877664AE48F1530FEEAF9006E4790244AA0249F1CC6CE9F4CBB7487B793BBEAD1AEA32B1DF,ETH2.0,Nanopool
A3EAA058EB40F705FA343A6926D4AE7711990A868FB16B160351E5F587DD20DAB500686D0FF639B7E1221C1EAEC61EED,ETH2.0,Nanopool
A42E06B96A650C51756DD67A9857D7AD53529ADCBE68CB82FCFED544E3159E2AEBBE0D6BF2F10956E6CCD99DEB7A0067,ETH2.0,Nanopool
A45BB8F27317A5DE9F4BE986BAB9DAD106174F3C11905765536FFE2E642C04CD505AC366EB2F690C39E189666429BF5C,ETH2.0,Nanopool
A6D8138F76464505A89580393C397FA21D59FEA40976D627DFCA409F60AE37F4F39A1C883A82BA31FFA59F3C2CCC050B,ETH2.0,Nanopool
AE4C221E89847D9AE99C0E8EDB84BE0A544F8270FDD18D5D1E1BC17FE7C04E44F2056DD30340BA9B4BD50F514F88CA69,ETH2.0,Nanopool
AF0222D92BD4968E6B66CACB6D00E5C40FFC2FD5B55752EB590462195A121054050D277B36F08C92B191A6972CF4A39F,ETH2.0,Nanopool
B00F1C1413D0CE17CEEB3E00B8FEEBB67299E8A337CB9173089C46B4762C4B2623EC183037A85B0AC21BFDC4A865A3F0,ETH2.0,Nanopool
B06EC5D0EE1E7A6A3530F19DC449CD9D84A5107EF6D33F6C11295C7E70B1316377DC14196E9976894761B43304B4E06C,ETH2.0,Nanopool
B61A6CA6AEB29E783A1805B4978F26ED9A5D177A1C2A5549C5144344B57407B7F30A6E2659BDE9EDAA0C61FB9A134903,ETH2.0,Nanopool
B6B77E196CB3069D99043BF86CFACF71A1FDF95744AECF4D25012EC4DB65DBFE13F5BFC23DB83734CA8F1A7181484A07,ETH2.0,Nanopool
B8ADDC5549878A38FC481AEDDBE0EC978CB2C58889F0245BFABEDE795C0D3FB85C260422B1B9D8F59DD5B3AD93F634AC,ETH2.0,Nanopool
